model_variant,stim_id,subordinate,mu,sigma
single-intercept_slope,stim_1,crow,-1.8967718335848203,0.13118959601776167
single-intercept_slope,stim_1,parrot,0.7878776254299273,0.27395468424687025
single-intercept_slope,stim_1,seagull,1.4948674481340563,1.4573485674198263
single-intercept_slope,stim_10,jolly rancher,1.227997303006229,0.10145591859194711
single-intercept_slope,stim_10,marshmallow,-2.032051394108027,0.07902624386386764
single-intercept_slope,stim_10,piece of chocolate,-0.7031733088634493,0.33245276660624956
single-intercept_slope,stim_11,carpet,-1.2147041886681431,1.0733683909495024
single-intercept_slope,stim_11,tile,1.678907180592377,0.18651285867564027
single-intercept_slope,stim_11,wood,0.8770547768679677,0.018600784412000693
single-intercept_slope,stim_12,banana,-1.0903298978121023,0.4068931178544308
single-intercept_slope,stim_12,mango,-0.3753002831108647,0.9945322365524198
single-intercept_slope,stim_12,melon,1.0140616889840057,0.14224652639933674
single-intercept_slope,stim_13,cotton,-2.0089939017130067,0.06175968350224506
single-intercept_slope,stim_13,plastic,0.3135170438231021,0.18336870519320664
single-intercept_slope,stim_13,wood,1.176009414106551,0.09146584488834231
single-intercept_slope,stim_14,bedboard,1.1969116802568989,0.27453888391357995
single-intercept_slope,stim_14,blanket,-2.028096500007918,1.5249401578793247
single-intercept_slope,stim_14,pillow,-1.559936141909338,0.2234790074142529
single-intercept_slope,stim_15,giraffe,2.847980874714253,0.12551209307978528
single-intercept_slope,stim_15,monkey,-1.5350132546156017,0.2925485297547049
single-intercept_slope,stim_15,penguin,-1.0616696967665522,0.28241713910785743
single-intercept_slope,stim_16,apartment building,0.7611927821619133,0.11780468756516721
single-intercept_slope,stim_16,skyscraper,1.3470125651279972,0.2188178431704429
single-intercept_slope,stim_16,strip mall,-0.6194844179558783,0.11422906086224038
single-intercept_slope,stim_17,adult,0.6886841177614338,0.6195834323577482
single-intercept_slope,stim_17,child,-1.9487336647709752,0.8352988461932946
single-intercept_slope,stim_17,teenager,-0.5828381826053819,1.1255332050238187
single-intercept_slope,stim_18,pansy,-0.6024840534909759,0.5224601357788325
single-intercept_slope,stim_18,sunflower,1.014398560158843,0.19999951624498025
single-intercept_slope,stim_18,tulip,0.29705562823983256,0.6420222847385928
single-intercept_slope,stim_19,basketball player,1.7160719209047088,0.06720228622029803
single-intercept_slope,stim_19,golfer,0.3594183773215457,1.1785878566477244
single-intercept_slope,stim_19,jockey,-0.9426193641910174,0.12269611948651414
single-intercept_slope,stim_2,black paint,-1.5661236650046892,0.12300795890224482
single-intercept_slope,stim_2,blue paint,-0.1608686411028868,0.2932894199067683
single-intercept_slope,stim_2,white paint,1.291082730501953,0.8476781675394568
single-intercept_slope,stim_20,alpine tree,0.5792980226913259,0.18235301576979857
single-intercept_slope,stim_20,bonsai tree,-1.6373118393463002,0.16440155727302114
single-intercept_slope,stim_20,redwood tree,1.1682787793826883,0.06628803919639596
single-intercept_slope,stim_21,bassett hound,0.2517278646024312,0.09032689640785363
single-intercept_slope,stim_21,chihuahua,-2.558399283247722,1.0070909368671657
single-intercept_slope,stim_21,dachshund,0.7595081654522636,0.10718247240815898
single-intercept_slope,stim_22,hamster,-1.3732705957714293,0.13825179035916943
single-intercept_slope,stim_22,mouse,-1.898153391648594,0.22676863779120002
single-intercept_slope,stim_22,snake,1.5985526399050172,0.2263155458781672
single-intercept_slope,stim_23,novel,0.630384119352048,0.11257283161826476
single-intercept_slope,stim_23,poem,-0.959373578745718,0.16276697539960508
single-intercept_slope,stim_23,story,0.15425699931152886,0.9337258003228177
single-intercept_slope,stim_24,limousine,1.4836832268724425,0.08625169300538317
single-intercept_slope,stim_24,pick-up truck,1.1261815385326464,0.6760603100910242
single-intercept_slope,stim_24,smartcar,-1.8941567630471883,0.7644742855568398
single-intercept_slope,stim_25,documentary,0.8351706026016215,0.11487979629953496
single-intercept_slope,stim_25,movie,0.77737503501506,0.259854802498224
single-intercept_slope,stim_25,sitcom,-0.9011714681535173,0.16924695413546506
single-intercept_slope,stim_26,alley,-1.0452352602917105,0.22848014684085308
single-intercept_slope,stim_26,highway,0.9164360708778037,0.2858145474190451
single-intercept_slope,stim_26,street,0.16142516870134077,1.0666457297658425
single-intercept_slope,stim_27,relay race,0.055488232463140885,0.6547861626432686
single-intercept_slope,stim_27,sprinting race,-0.7673723098745217,0.5406382509952984
single-intercept_slope,stim_27,triathlon race,0.9720036917021284,0.11462167809742657
single-intercept_slope,stim_28,opera,1.259725167357829,0.1428225280126335
single-intercept_slope,stim_28,podcast episode,0.8014249355954045,0.2268187530436989
single-intercept_slope,stim_28,song,0.0012753562128712814,0.9692237984388251
single-intercept_slope,stim_29,choral concert,-0.2026215261442339,0.18488256682151855
single-intercept_slope,stim_29,rap concert,2.8603113953718777,1.4603664514064874
single-intercept_slope,stim_29,rock concert,1.0873786890828325,0.23101412965718462
single-intercept_slope,stim_3,cheesecake,1.2407578336808158,0.3696923912386429
single-intercept_slope,stim_3,chocolate cake,-1.8489263001033196,1.6101229817195053
single-intercept_slope,stim_3,fruit cake,-0.06911947509866445,0.41823939754847295
single-intercept_slope,stim_30,church,-1.4170570079052462,0.3007537798529939
single-intercept_slope,stim_30,conference center,0.5006403869353317,0.2502418508398012
single-intercept_slope,stim_30,party,1.2744284791230172,0.08993498095570947
single-intercept_slope,stim_31,cat,-0.9738944963526053,0.27912807324570466
single-intercept_slope,stim_31,fish,-1.5293291176687724,0.07579770489064501
single-intercept_slope,stim_31,parrot,2.675308076375214,0.7507846407904256
single-intercept_slope,stim_32,concert,1.7961482781355174,0.35391114231360743
single-intercept_slope,stim_32,library,-1.7096144422125805,0.08481411312301201
single-intercept_slope,stim_32,restaurant,0.49771947586018106,0.43570849796435096
single-intercept_slope,stim_33,crow,2.722691658011542,1.1844970955022243
single-intercept_slope,stim_33,finch,0.15842098954937772,1.2033281098880608
single-intercept_slope,stim_33,rooster,1.3262121348660374,0.15462358089874775
single-intercept_slope,stim_34,guitar,0.5684083184605426,0.7225535402235088
single-intercept_slope,stim_34,harp,-1.417905423937098,0.14517718587086187
single-intercept_slope,stim_34,horn,1.3058588280147005,1.1889893179300959
single-intercept_slope,stim_35,adult,0.0059220584432868595,1.4928229828920854
single-intercept_slope,stim_35,baby,0.4776754530834135,0.09338505723313993
single-intercept_slope,stim_35,teenager,0.9305929572416081,0.08173663995801836
single-intercept_slope,stim_36,city,0.6949711502686956,0.07327850014620725
single-intercept_slope,stim_36,town,-1.0890513890628193,0.4990392137721143
single-intercept_slope,stim_36,village,-1.369489812649302,1.2895796557776293
single-intercept_slope,stim_37,car,0.2523621726712728,1.3963915197413925
single-intercept_slope,stim_37,electric car,-1.6776806754342202,1.0638987040113566
single-intercept_slope,stim_37,tractor,1.019907011635969,0.149670623632689
single-intercept_slope,stim_38,mockingbird,0.9242570161937476,0.35030512957996834
single-intercept_slope,stim_38,owl,0.22502384905641049,0.09246070782378377
single-intercept_slope,stim_38,woodpecker,1.2341411452227218,0.0700370276359976
single-intercept_slope,stim_39,powerboat,1.766914777669918,0.8710341265818702
single-intercept_slope,stim_39,rowboat,-1.138762595301503,0.17041450369578284
single-intercept_slope,stim_39,sailboat,-1.25608743936413,0.2595099832214991
single-intercept_slope,stim_4,day,1.6530281057927705,0.11707919340426481
single-intercept_slope,stim_4,dusk,-1.198699480610433,0.6179646044292066
single-intercept_slope,stim_4,night,-1.9355995051929487,0.09333356065420158
single-intercept_slope,stim_40,acoustic guitar,-0.7133528303934193,0.599612552992506
single-intercept_slope,stim_40,bass guitar,0.23639902310223138,0.6522087895404027
single-intercept_slope,stim_40,ukelele,-0.5592869858902921,0.13770313422941075
single-intercept_slope,stim_41,bronze,0.43353863231007495,0.1634044193904668
single-intercept_slope,stim_41,plastic,-1.0798763600289072,0.3999970592967971
single-intercept_slope,stim_41,platinum,1.0696145935951882,0.30756433677357686
single-intercept_slope,stim_42,apartment,0.1068214596398579,0.6847813495201133
single-intercept_slope,stim_42,house,0.5148861618139984,0.4693841903597822
single-intercept_slope,stim_42,villa,1.167140375403333,0.9924521510775491
single-intercept_slope,stim_43,boots,0.6421556877225069,0.2504082651024437
single-intercept_slope,stim_43,sandals,-1.5256552735162912,1.7040416237230012
single-intercept_slope,stim_43,sneakers,-0.15601080233966458,0.366373266657257
single-intercept_slope,stim_44,garlic,-0.7337974147569598,0.4959292521453844
single-intercept_slope,stim_44,saffron,0.9510299276263698,0.5855393072122466
single-intercept_slope,stim_44,salt,-1.2856402068234143,0.787088883815257
single-intercept_slope,stim_45,gold,1.128115179068684,0.14802602393508796
single-intercept_slope,stim_45,metal,-0.11776280837700098,0.17696548897935557
single-intercept_slope,stim_45,plastic,-1.869444587142516,1.4904475023831791
single-intercept_slope,stim_46,coat,1.0206064352173723,0.10485848947613094
single-intercept_slope,stim_46,shirt,-0.7807229888577729,0.8105055964506336
single-intercept_slope,stim_46,suit,1.4519139095747406,0.0742327952412078
single-intercept_slope,stim_47,boysenberries,1.0921996955115274,0.09982240081154259
single-intercept_slope,stim_47,raspberries,0.5092779876417675,0.4432666240093451
single-intercept_slope,stim_47,strawberries,-0.10667581511000723,0.34131771318269566
single-intercept_slope,stim_48,chicken,-1.4071109023775277,0.12380108203212867
single-intercept_slope,stim_48,pork,-0.28497965239131096,0.1550737519655136
single-intercept_slope,stim_48,steak,1.7184225084636588,1.1049062731646457
single-intercept_slope,stim_49,bottle of top-shelf liquor,1.5022730561610504,0.11142146457945565
single-intercept_slope,stim_49,bottle of wine,0.006755745810198555,0.12133852897720734
single-intercept_slope,stim_49,six-pack of beer,-1.3340789241411128,0.4237905994104567
single-intercept_slope,stim_5,pen,-0.7775395915016312,0.8921661245091204
single-intercept_slope,stim_5,pencil,0.15277929906718923,0.45386746089633967
single-intercept_slope,stim_5,piece of chalk,0.6967974711025335,0.9092798782642095
single-intercept_slope,stim_50,Chinese restaurant,-0.4715529668630277,0.10971472121874898
single-intercept_slope,stim_50,Japanese restaurant,0.6347424789791395,0.5524436921555629
single-intercept_slope,stim_50,Korean restaurant,0.11180055527046695,0.6344715381963031
single-intercept_slope,stim_51,bush,0.16930465396733346,0.13030258381950613
single-intercept_slope,stim_51,flower,-1.0942641743304506,0.10129649125199358
single-intercept_slope,stim_51,tree,1.234549656442812,0.15461230784857194
single-intercept_slope,stim_52,elephant,1.609690726117003,0.10041632820934057
single-intercept_slope,stim_52,monkey,-0.9423041821003942,0.28197418393817986
single-intercept_slope,stim_52,mouse,-1.4992625670929627,0.07187059303047513
single-intercept_slope,stim_53,ant,-1.2979767070312445,0.09193804262538711
single-intercept_slope,stim_53,moth,0.19469811593813557,0.256723705780801
single-intercept_slope,stim_53,spider,0.3705365087700523,0.12373753281151739
single-intercept_slope,stim_54,kumquat,-1.2169037839592547,0.32889006330488035
single-intercept_slope,stim_54,peach,-0.651678113712877,0.5087480894344358
single-intercept_slope,stim_54,watermelon,1.5744538470808012,0.09040835183960663
single-intercept_slope,stim_55,herring,-0.6018088411295411,0.1450963954096776
single-intercept_slope,stim_55,shark,1.3119859399941853,0.11936567890124386
single-intercept_slope,stim_55,tuna,0.5066671960476606,0.20610525367304744
single-intercept_slope,stim_56,sedan,-0.2918868289305295,0.8037558572670014
single-intercept_slope,stim_56,smartcar,-1.67427440449943,0.1158976087664471
single-intercept_slope,stim_56,truck,1.3139623982476576,0.11161603193097662
single-intercept_slope,stim_57,oven,1.2859676869186742,1.7559460555189452
single-intercept_slope,stim_57,refrigerator,1.7285519967292649,0.7771657100391046
single-intercept_slope,stim_57,toaster,-1.3464859736283141,0.1357086969438522
single-intercept_slope,stim_58,chihuahua,-2.306806849930263,0.05511968167288418
single-intercept_slope,stim_58,great dane,2.0093557165450258,0.10111778461279264
single-intercept_slope,stim_58,poodle,-0.9191623761162627,0.10040417344975852
single-intercept_slope,stim_59,jogger,1.082412450949862,0.29354127427998056
single-intercept_slope,stim_59,runner,1.9283709425119633,0.240272646097566
single-intercept_slope,stim_59,walker,-0.6053616963406798,0.10628592468506273
single-intercept_slope,stim_6,dahlia,-0.13039989465468116,0.9482725605520304
single-intercept_slope,stim_6,daisy,1.3607555335304076,0.09434618647575807
single-intercept_slope,stim_6,rose,-0.2366219406993172,0.5848432950501448
single-intercept_slope,stim_60,cheetah,2.013377570716113,0.07551697393047681
single-intercept_slope,stim_60,elephant,-1.7583996448164256,0.11809391869860891
single-intercept_slope,stim_60,sloth,-2.416400743203983,0.06550889734174306
single-intercept_slope,stim_61,crockpot,-1.4682110706322153,0.16455963568937365
single-intercept_slope,stim_61,frying pan,0.888499515823858,0.1658320162171485
single-intercept_slope,stim_61,instant pot,0.8872765893400827,0.17451685879749773
single-intercept_slope,stim_62,car,0.8918847183561086,0.7041940688470869
single-intercept_slope,stim_62,motorcycle,0.9360297983905042,1.012107339605541
single-intercept_slope,stim_62,truck,-0.6071508802625865,0.82856009935949
single-intercept_slope,stim_63,rowboat,-1.2348036460816472,0.31652871717813447
single-intercept_slope,stim_63,sailboat,-0.6778355567500204,0.6759608225094526
single-intercept_slope,stim_63,speedboat,2.203984584220578,0.7452989340468322
single-intercept_slope,stim_64,cat,0.36069424526400173,0.1950982516852785
single-intercept_slope,stim_64,rabbit,1.1166106529515698,0.6256512046765197
single-intercept_slope,stim_64,turtle,-1.7392858774720843,0.15527946778689566
single-intercept_slope,stim_65,adult,0.06793358546086575,0.9772954290436898
single-intercept_slope,stim_65,child,-0.8240014848460557,0.21647869272741135
single-intercept_slope,stim_65,elderly person,-1.342780605762432,0.16544557241446656
single-intercept_slope,stim_66,glider,-0.6669390399107297,0.22305716841812598
single-intercept_slope,stim_66,helicopter,-0.4372458151046278,0.7107936387748393
single-intercept_slope,stim_66,plane,0.8719031282684809,0.726756692433938
single-intercept_slope,stim_67,adult,1.541022168610738,1.7613511885533801
single-intercept_slope,stim_67,child,-1.1590532105520774,0.08405626691847959
single-intercept_slope,stim_67,teenager,0.7023127432454247,0.8347902115321495
single-intercept_slope,stim_68,hurricane,1.1121108157637998,0.2764944134025293
single-intercept_slope,stim_68,rain shower,-0.32355289896742634,0.448256784254843
single-intercept_slope,stim_68,thunderstorm,0.8550192324079544,0.2557363870267967
single-intercept_slope,stim_69,cyclist,0.24290575537726597,1.0545790472504866
single-intercept_slope,stim_69,golfer,-0.5729823053899759,0.166463194132752
single-intercept_slope,stim_69,wrestler,1.1800127727982719,0.23672592190324107
single-intercept_slope,stim_7,pitbull,-0.3483189602234481,0.8237758144630967
single-intercept_slope,stim_7,poodle,0.6280360964163312,0.5323841059148768
single-intercept_slope,stim_7,spaniel,0.26287882528399303,0.5109046157606851
single-intercept_slope,stim_70,oil paint,0.5278387619592302,0.5561060805911099
single-intercept_slope,stim_70,wall paint,0.7656321124042336,0.5962053629429527
single-intercept_slope,stim_70,watercolor,-0.4651807015248888,0.8412033537803509
single-intercept_slope,stim_71,condo,0.5731205065045077,0.9347168140185087
single-intercept_slope,stim_71,mansion,2.8623882895673822,1.5992433317994652
single-intercept_slope,stim_71,tent,-0.7741011812170814,0.2304083044800931
single-intercept_slope,stim_72,ice cream,-1.9929611800038194,0.23964741701418418
single-intercept_slope,stim_72,salad,-1.2884190881514834,0.1285752228879301
single-intercept_slope,stim_72,soup,1.4608911275346301,1.2134507788397617
single-intercept_slope,stim_73,coffee,1.570648062619016,0.09106395545371666
single-intercept_slope,stim_73,juice,-1.5086438651896799,1.1450037351734645
single-intercept_slope,stim_73,milkshake,-1.4833940387844242,0.37910232038405645
single-intercept_slope,stim_74,fall,-1.2712367171666434,0.13446754344665654
single-intercept_slope,stim_74,summer,1.6934080017046211,0.2284733356277317
single-intercept_slope,stim_74,winter,-1.7256167162524694,0.05943010847488445
single-intercept_slope,stim_75,freezer,-2.330509873859309,0.6138135850994109
single-intercept_slope,stim_75,oven,1.2815403370952687,0.1209985268938594
single-intercept_slope,stim_75,pantry,-0.025388138955849016,1.0507447779101056
single-intercept_slope,stim_76,ice rink,-1.7185941800556181,0.1347708710533213
single-intercept_slope,stim_76,sauna,1.6523345283989697,0.14706037986917952
single-intercept_slope,stim_76,shopping mall,-0.05311039811110235,0.9598831796322667
single-intercept_slope,stim_77,chocolate fondue,0.805173477225423,0.19184367997222987
single-intercept_slope,stim_77,muffin,0.016171651953060306,0.8936081247304188
single-intercept_slope,stim_77,smoothie,-2.8174483701190765,1.0444958021446062
single-intercept_slope,stim_78,elephant,1.9932307470507191,0.1050250885471351
single-intercept_slope,stim_78,fish,-0.9813175241950854,0.2479380125502918
single-intercept_slope,stim_78,monkey,-0.8456444210639196,0.4219365399827997
single-intercept_slope,stim_79,adult,1.1126957442653542,0.6508304418048241
single-intercept_slope,stim_79,baby,-1.8895839429760706,0.6585710195677477
single-intercept_slope,stim_79,kid,-1.4200736285843976,0.16551137378381753
single-intercept_slope,stim_8,jaguar,0.2102738365615986,0.15164278994641373
single-intercept_slope,stim_8,panther,-1.2341075187984498,0.11524607674731663
single-intercept_slope,stim_8,tiger,0.48580748451135547,0.8556414708758536
single-intercept_slope,stim_80,cell phone,-1.3968590209745864,0.3584771154770007
single-intercept_slope,stim_80,laptop,-0.6107638054622309,0.7038296462775411
single-intercept_slope,stim_80,printer,0.41975647262963,0.32590186034878277
single-intercept_slope,stim_81,chair,-0.18263712046750924,0.5942210472615527
single-intercept_slope,stim_81,couch,1.3828682781378165,0.1063888340274277
single-intercept_slope,stim_81,trash can,-0.6273001529463431,0.1676496631958067
single-intercept_slope,stim_82,feather,-2.2514464994380976,0.1492351964847598
single-intercept_slope,stim_82,rock,0.3127246959443138,0.130361129989915
single-intercept_slope,stim_82,stick,-1.2268415293947164,0.2699977977571377
single-intercept_slope,stim_83,cotton,-1.4709337542540855,0.5269103329798935
single-intercept_slope,stim_83,silk,-1.6485008132794978,0.20474202119377677
single-intercept_slope,stim_83,wool,-0.5473741311770459,0.13915970000297806
single-intercept_slope,stim_84,bike,-1.0872017803672234,0.23585140349744094
single-intercept_slope,stim_84,motorcycle,-0.6856011360411801,0.2387569731652805
single-intercept_slope,stim_84,truck,1.2157782014135166,0.23209059183111908
single-intercept_slope,stim_85,orange,-0.5834394829796781,1.0959813492835426
single-intercept_slope,stim_85,plum,-0.9156208779553761,0.3762630851152329
single-intercept_slope,stim_85,watermelon,1.9653670441478504,0.8034209144091715
single-intercept_slope,stim_86,bear den,1.4123044342008244,1.5554705558521862
single-intercept_slope,stim_86,fox den,-0.5308578091873881,0.5004209736041401
single-intercept_slope,stim_86,mouse den,-1.3198994422049253,0.11901569317448643
single-intercept_slope,stim_87,downtown street,-0.48924229600383934,0.160643701700301
single-intercept_slope,stim_87,highway,0.8366192416408743,0.37376358638333923
single-intercept_slope,stim_87,side road,-1.1332140606761478,0.6223554319493777
single-intercept_slope,stim_88,creek,-0.8465178433419414,0.12030971306302712
single-intercept_slope,stim_88,river,0.15886764113206905,0.27452241493106744
single-intercept_slope,stim_88,stream,-0.8176368302186465,0.6426537592272232
single-intercept_slope,stim_89,boulevard,0.48583080986586963,0.4695971314879872
single-intercept_slope,stim_89,country lane,-0.7424845515846407,0.1357395055095321
single-intercept_slope,stim_89,street,-0.0915202561571507,0.6408046387524902
single-intercept_slope,stim_9,cucumber,0.5704800402544166,0.7447150249599666
single-intercept_slope,stim_9,mushroom,-1.373392525367027,0.09533768332862701
single-intercept_slope,stim_9,tomato,-1.0426230990669059,0.12416750022768655
single-intercept_slope,stim_90,back door,-0.2523523798822195,0.6331430789696731
single-intercept_slope,stim_90,front gate,0.17340803680406436,0.7279401228304901
single-intercept_slope,stim_90,patio door,0.1898033728975022,0.1940740271362424
